instance=81,n=200,m=50,d=3,type=B2
BinType:1 cost=412
Link3885: itemNo1=98, itemNo2=133, cost=45
Link3886: itemNo1=98, itemNo2=135, cost=60
Link3887: itemNo1=98, itemNo2=136, cost=89
Link3888: itemNo1=98, itemNo2=140, cost=10
Link3889: itemNo1=98, itemNo2=148, cost=93
Link3890: itemNo1=98, itemNo2=151, cost=77
Link3891: itemNo1=98, itemNo2=154, cost=1
Link3892: itemNo1=98, itemNo2=158, cost=29
Link3893: itemNo1=98, itemNo2=160, cost=60
Link3894: itemNo1=98, itemNo2=164, cost=96
Link3895: itemNo1=98, itemNo2=168, cost=20
Link3896: itemNo1=98, itemNo2=172, cost=73
Link3897: itemNo1=98, itemNo2=177, cost=15
Link3898: itemNo1=98, itemNo2=178, cost=62
Link3899: itemNo1=98, itemNo2=180, cost=49
Link3900: itemNo1=98, itemNo2=183, cost=26
Link3901: itemNo1=98, itemNo2=186, cost=28
Link3902: itemNo1=98, itemNo2=192, cost=12
Link3903: itemNo1=98, itemNo2=196, cost=37
Link3904: itemNo1=98, itemNo2=199, cost=23
Link3905: itemNo1=99, itemNo2=3, cost=71
Link3906: itemNo1=99, itemNo2=9, cost=87
Link3907: itemNo1=99, itemNo2=18, cost=29
Link3908: itemNo1=99, itemNo2=30, cost=17
Link3909: itemNo1=99, itemNo2=31, cost=99
Link3910: itemNo1=99, itemNo2=38, cost=72
Link3911: itemNo1=99, itemNo2=42, cost=35
Link3912: itemNo1=99, itemNo2=47, cost=5
Link3913: itemNo1=99, itemNo2=48, cost=85
Link3914: itemNo1=99, itemNo2=54, cost=28
Link3915: itemNo1=99, itemNo2=57, cost=18
Link3916: itemNo1=99, itemNo2=59, cost=58
Link3917: itemNo1=99, itemNo2=61, cost=40
Link3918: itemNo1=99, itemNo2=64, cost=70
Link3919: itemNo1=99, itemNo2=66, cost=96
Link3920: itemNo1=99, itemNo2=70, cost=76
Link3921: itemNo1=99, itemNo2=73, cost=80
Link3922: itemNo1=99, itemNo2=74, cost=13
Link3923: itemNo1=99, itemNo2=80, cost=40
Link3924: itemNo1=99, itemNo2=93, cost=3
Link3925: itemNo1=99, itemNo2=94, cost=12
Link3926: itemNo1=99, itemNo2=97, cost=3
Link3927: itemNo1=99, itemNo2=102, cost=65
Link3928: itemNo1=99, itemNo2=103, cost=95
Link3929: itemNo1=99, itemNo2=108, cost=3
Link3930: itemNo1=99, itemNo2=115, cost=17
Link3931: itemNo1=99, itemNo2=124, cost=68
Link3932: itemNo1=99, itemNo2=137, cost=29
Link3933: itemNo1=99, itemNo2=138, cost=59
Link3934: itemNo1=99, itemNo2=141, cost=4
Link3935: itemNo1=99, itemNo2=144, cost=35
Link3936: itemNo1=99, itemNo2=150, cost=89
Link3937: itemNo1=99, itemNo2=153, cost=33
Link3938: itemNo1=99, itemNo2=155, cost=6
Link3939: itemNo1=99, itemNo2=161, cost=68
Link3940: itemNo1=99, itemNo2=170, cost=87
Link3941: itemNo1=99, itemNo2=172, cost=81
Link3942: itemNo1=99, itemNo2=181, cost=13
Link3943: itemNo1=99, itemNo2=183, cost=5
Link3944: itemNo1=99, itemNo2=189, cost=5
Link3945: itemNo1=99, itemNo2=191, cost=35
Link3946: itemNo1=99, itemNo2=192, cost=63
Link3947: itemNo1=99, itemNo2=193, cost=25
Link3948: itemNo1=99, itemNo2=194, cost=41
Link3949: itemNo1=99, itemNo2=196, cost=40
Link3950: itemNo1=100, itemNo2=5, cost=42
Link3951: itemNo1=100, itemNo2=7, cost=35
Link3952: itemNo1=100, itemNo2=11, cost=59
Link3953: itemNo1=100, itemNo2=21, cost=45
Link3954: itemNo1=100, itemNo2=29, cost=36
Link3955: itemNo1=100, itemNo2=34, cost=43
Link3956: itemNo1=100, itemNo2=35, cost=26
Link3957: itemNo1=100, itemNo2=37, cost=66
Link3958: itemNo1=100, itemNo2=44, cost=67
Link3959: itemNo1=100, itemNo2=49, cost=53
Link3960: itemNo1=100, itemNo2=55, cost=81
Link3961: itemNo1=100, itemNo2=61, cost=81
Link3962: itemNo1=100, itemNo2=71, cost=27
Link3963: itemNo1=100, itemNo2=73, cost=10
Link3964: itemNo1=100, itemNo2=75, cost=44
Link3965: itemNo1=100, itemNo2=78, cost=81
Link3966: itemNo1=100, itemNo2=79, cost=22
Link3967: itemNo1=100, itemNo2=84, cost=63
Link3968: itemNo1=100, itemNo2=89, cost=54
Link3969: itemNo1=100, itemNo2=91, cost=35
Link3970: itemNo1=100, itemNo2=96, cost=69
Link3971: itemNo1=100, itemNo2=98, cost=39
Link3972: itemNo1=100, itemNo2=103, cost=40
Link3973: itemNo1=100, itemNo2=111, cost=69
Link3974: itemNo1=100, itemNo2=114, cost=41
Link3975: itemNo1=100, itemNo2=120, cost=8
Link3976: itemNo1=100, itemNo2=123, cost=83
Link3977: itemNo1=100, itemNo2=125, cost=99
Link3978: itemNo1=100, itemNo2=126, cost=92
Link3979: itemNo1=100, itemNo2=135, cost=23
Link3980: itemNo1=100, itemNo2=140, cost=79
Link3981: itemNo1=100, itemNo2=143, cost=35
Link3982: itemNo1=100, itemNo2=148, cost=17
Link3983: itemNo1=100, itemNo2=154, cost=50
Link3984: itemNo1=100, itemNo2=163, cost=16
Link3985: itemNo1=100, itemNo2=177, cost=29
Link3986: itemNo1=100, itemNo2=179, cost=39
Link3987: itemNo1=100, itemNo2=187, cost=95
Link3988: itemNo1=100, itemNo2=191, cost=26
Link3989: itemNo1=100, itemNo2=198, cost=21
Link3990: itemNo1=101, itemNo2=5, cost=96
Link3991: itemNo1=101, itemNo2=7, cost=64
Link3992: itemNo1=101, itemNo2=9, cost=71
Link3993: itemNo1=101, itemNo2=16, cost=48
Link3994: itemNo1=101, itemNo2=18, cost=7
Link3995: itemNo1=101, itemNo2=23, cost=24
Link3996: itemNo1=101, itemNo2=30, cost=62
Link3997: itemNo1=101, itemNo2=36, cost=20
Link3998: itemNo1=101, itemNo2=38, cost=61
Link3999: itemNo1=101, itemNo2=51, cost=81
Link4000: itemNo1=101, itemNo2=54, cost=17
Link4001: itemNo1=101, itemNo2=64, cost=84
Link4002: itemNo1=101, itemNo2=66, cost=74
Link4003: itemNo1=101, itemNo2=71, cost=52
Link4004: itemNo1=101, itemNo2=78, cost=22
Link4005: itemNo1=101, itemNo2=80, cost=40
Link4006: itemNo1=101, itemNo2=81, cost=74
Link4007: itemNo1=101, itemNo2=86, cost=92
Link4008: itemNo1=101, itemNo2=107, cost=35
Link4009: itemNo1=101, itemNo2=108, cost=22
Link4010: itemNo1=101, itemNo2=123, cost=88
Link4011: itemNo1=101, itemNo2=125, cost=72
Link4012: itemNo1=101, itemNo2=127, cost=78
Link4013: itemNo1=101, itemNo2=133, cost=91
Link4014: itemNo1=101, itemNo2=140, cost=67
Link4015: itemNo1=101, itemNo2=141, cost=12
Link4016: itemNo1=101, itemNo2=161, cost=72
Link4017: itemNo1=101, itemNo2=165, cost=69
Link4018: itemNo1=101, itemNo2=168, cost=66
Link4019: itemNo1=101, itemNo2=169, cost=50
Link4020: itemNo1=101, itemNo2=176, cost=12
Link4021: itemNo1=101, itemNo2=177, cost=26
Link4022: itemNo1=101, itemNo2=180, cost=97
Link4023: itemNo1=101, itemNo2=186, cost=84
Link4024: itemNo1=101, itemNo2=193, cost=76
Link4025: itemNo1=101, itemNo2=199, cost=50
Link4026: itemNo1=102, itemNo2=21, cost=67
Link4027: itemNo1=102, itemNo2=25, cost=78
Link4028: itemNo1=102, itemNo2=27, cost=32
Link4029: itemNo1=102, itemNo2=29, cost=38
Link4030: itemNo1=102, itemNo2=36, cost=58
Link4031: itemNo1=102, itemNo2=37, cost=86
Link4032: itemNo1=102, itemNo2=38, cost=20
Link4033: itemNo1=102, itemNo2=51, cost=2
Link4034: itemNo1=102, itemNo2=53, cost=11
Link4035: itemNo1=102, itemNo2=54, cost=80
Link4036: itemNo1=102, itemNo2=55, cost=28
Link4037: itemNo1=102, itemNo2=60, cost=58
Link4038: itemNo1=102, itemNo2=63, cost=90
Link4039: itemNo1=102, itemNo2=71, cost=95
Link4040: itemNo1=102, itemNo2=79, cost=36
Link4041: itemNo1=102, itemNo2=82, cost=54
Link4042: itemNo1=102, itemNo2=95, cost=7
Link4043: itemNo1=102, itemNo2=97, cost=70
Link4044: itemNo1=102, itemNo2=99, cost=30
Link4045: itemNo1=102, itemNo2=105, cost=88
Link4046: itemNo1=102, itemNo2=108, cost=3
Link4047: itemNo1=102, itemNo2=126, cost=31
Link4048: itemNo1=102, itemNo2=128, cost=99
Link4049: itemNo1=102, itemNo2=136, cost=79
Link4050: itemNo1=102, itemNo2=138, cost=46
Link4051: itemNo1=102, itemNo2=142, cost=74
Link4052: itemNo1=102, itemNo2=146, cost=33
Link4053: itemNo1=102, itemNo2=147, cost=89
Link4054: itemNo1=102, itemNo2=148, cost=35
Link4055: itemNo1=102, itemNo2=159, cost=8
Link4056: itemNo1=102, itemNo2=160, cost=65
Link4057: itemNo1=102, itemNo2=162, cost=97
Link4058: itemNo1=102, itemNo2=172, cost=58
Link4059: itemNo1=102, itemNo2=174, cost=72
Link4060: itemNo1=102, itemNo2=190, cost=69
Link4061: itemNo1=102, itemNo2=198, cost=13
Link4062: itemNo1=103, itemNo2=1, cost=68
Link4063: itemNo1=103, itemNo2=8, cost=72
Link4064: itemNo1=103, itemNo2=10, cost=57
Link4065: itemNo1=103, itemNo2=16, cost=52
Link4066: itemNo1=103, itemNo2=19, cost=32
Link4067: itemNo1=103, itemNo2=20, cost=20
Link4068: itemNo1=103, itemNo2=22, cost=9
Link4069: itemNo1=103, itemNo2=30, cost=98
Link4070: itemNo1=103, itemNo2=31, cost=14
Link4071: itemNo1=103, itemNo2=32, cost=90
Link4072: itemNo1=103, itemNo2=34, cost=9
Link4073: itemNo1=103, itemNo2=39, cost=17
Link4074: itemNo1=103, itemNo2=41, cost=96
Link4075: itemNo1=103, itemNo2=43, cost=19
Link4076: itemNo1=103, itemNo2=66, cost=33
Link4077: itemNo1=103, itemNo2=70, cost=15
Link4078: itemNo1=103, itemNo2=82, cost=26
Link4079: itemNo1=103, itemNo2=89, cost=20
Link4080: itemNo1=103, itemNo2=94, cost=53
Link4081: itemNo1=103, itemNo2=96, cost=82
Link4082: itemNo1=103, itemNo2=101, cost=53
Link4083: itemNo1=103, itemNo2=107, cost=3
Link4084: itemNo1=103, itemNo2=113, cost=9
Link4085: itemNo1=103, itemNo2=115, cost=20
Link4086: itemNo1=103, itemNo2=131, cost=88
Link4087: itemNo1=103, itemNo2=141, cost=65
Link4088: itemNo1=103, itemNo2=149, cost=51
Link4089: itemNo1=103, itemNo2=170, cost=37
Link4090: itemNo1=103, itemNo2=172, cost=23
Link4091: itemNo1=103, itemNo2=175, cost=6
Link4092: itemNo1=103, itemNo2=177, cost=36
Link4093: itemNo1=103, itemNo2=178, cost=28
Link4094: itemNo1=103, itemNo2=180, cost=57
Link4095: itemNo1=103, itemNo2=185, cost=41
Link4096: itemNo1=103, itemNo2=191, cost=88
Link4097: itemNo1=103, itemNo2=193, cost=87
Link4098: itemNo1=103, itemNo2=194, cost=57
Link4099: itemNo1=103, itemNo2=196, cost=53
Link4100: itemNo1=104, itemNo2=1, cost=33
Link4101: itemNo1=104, itemNo2=10, cost=24
Link4102: itemNo1=104, itemNo2=15, cost=26
Link4103: itemNo1=104, itemNo2=30, cost=71
Link4104: itemNo1=104, itemNo2=34, cost=1
Link4105: itemNo1=104, itemNo2=43, cost=77
Link4106: itemNo1=104, itemNo2=51, cost=61
Link4107: itemNo1=104, itemNo2=52, cost=64
Link4108: itemNo1=104, itemNo2=53, cost=1
Link4109: itemNo1=104, itemNo2=56, cost=72
Link4110: itemNo1=104, itemNo2=57, cost=85
Link4111: itemNo1=104, itemNo2=59, cost=67
Link4112: itemNo1=104, itemNo2=61, cost=85
Link4113: itemNo1=104, itemNo2=62, cost=86
Link4114: itemNo1=104, itemNo2=67, cost=4
Link4115: itemNo1=104, itemNo2=68, cost=64
Link4116: itemNo1=104, itemNo2=76, cost=6
Link4117: itemNo1=104, itemNo2=79, cost=41
Link4118: itemNo1=104, itemNo2=115, cost=26
Link4119: itemNo1=104, itemNo2=117, cost=5
Link4120: itemNo1=104, itemNo2=122, cost=24
Link4121: itemNo1=104, itemNo2=126, cost=25
Link4122: itemNo1=104, itemNo2=132, cost=5
Link4123: itemNo1=104, itemNo2=136, cost=22
Link4124: itemNo1=104, itemNo2=144, cost=67
Link4125: itemNo1=104, itemNo2=145, cost=39
Link4126: itemNo1=104, itemNo2=156, cost=59
Link4127: itemNo1=104, itemNo2=158, cost=83
Link4128: itemNo1=104, itemNo2=161, cost=26
Link4129: itemNo1=104, itemNo2=166, cost=70
Link4130: itemNo1=104, itemNo2=169, cost=26
Link4131: itemNo1=104, itemNo2=170, cost=3
Link4132: itemNo1=104, itemNo2=176, cost=37
Link4133: itemNo1=104, itemNo2=185, cost=25
Link4134: itemNo1=104, itemNo2=190, cost=33
Link4135: itemNo1=104, itemNo2=196, cost=7
Link4136: itemNo1=105, itemNo2=5, cost=50
Link4137: itemNo1=105, itemNo2=10, cost=88
Link4138: itemNo1=105, itemNo2=17, cost=92
Link4139: itemNo1=105, itemNo2=24, cost=97
Link4140: itemNo1=105, itemNo2=26, cost=82
Link4141: itemNo1=105, itemNo2=33, cost=86
Link4142: itemNo1=105, itemNo2=52, cost=79
Link4143: itemNo1=105, itemNo2=59, cost=4
Link4144: itemNo1=105, itemNo2=61, cost=5
Link4145: itemNo1=105, itemNo2=64, cost=86
Link4146: itemNo1=105, itemNo2=66, cost=58
Link4147: itemNo1=105, itemNo2=68, cost=61
Link4148: itemNo1=105, itemNo2=72, cost=99
Link4149: itemNo1=105, itemNo2=82, cost=35
Link4150: itemNo1=105, itemNo2=83, cost=89
Link4151: itemNo1=105, itemNo2=88, cost=76
Link4152: itemNo1=105, itemNo2=96, cost=24
Link4153: itemNo1=105, itemNo2=101, cost=31
Link4154: itemNo1=105, itemNo2=103, cost=36
Link4155: itemNo1=105, itemNo2=110, cost=70
Link4156: itemNo1=105, itemNo2=127, cost=79
Link4157: itemNo1=105, itemNo2=128, cost=7
Link4158: itemNo1=105, itemNo2=129, cost=3
Link4159: itemNo1=105, itemNo2=131, cost=22
Link4160: itemNo1=105, itemNo2=141, cost=84
Link4161: itemNo1=105, itemNo2=156, cost=49
Link4162: itemNo1=105, itemNo2=165, cost=55
Link4163: itemNo1=105, itemNo2=166, cost=18
Link4164: itemNo1=105, itemNo2=175, cost=86
Link4165: itemNo1=105, itemNo2=189, cost=99
Link4166: itemNo1=105, itemNo2=194, cost=86
Link4167: itemNo1=105, itemNo2=196, cost=71
Link4168: itemNo1=105, itemNo2=200, cost=67
Link4169: itemNo1=106, itemNo2=2, cost=16
Link4170: itemNo1=106, itemNo2=6, cost=47
Link4171: itemNo1=106, itemNo2=9, cost=55
Link4172: itemNo1=106, itemNo2=13, cost=99
Link4173: itemNo1=106, itemNo2=14, cost=73
Link4174: itemNo1=106, itemNo2=19, cost=38
Link4175: itemNo1=106, itemNo2=26, cost=38
Link4176: itemNo1=106, itemNo2=28, cost=59
Link4177: itemNo1=106, itemNo2=43, cost=18
Link4178: itemNo1=106, itemNo2=49, cost=75
Link4179: itemNo1=106, itemNo2=53, cost=76
Link4180: itemNo1=106, itemNo2=59, cost=3
Link4181: itemNo1=106, itemNo2=64, cost=17
Link4182: itemNo1=106, itemNo2=66, cost=58
Link4183: itemNo1=106, itemNo2=68, cost=74
Link4184: itemNo1=106, itemNo2=70, cost=3
Link4185: itemNo1=106, itemNo2=73, cost=12
Link4186: itemNo1=106, itemNo2=77, cost=46
Link4187: itemNo1=106, itemNo2=78, cost=78
Link4188: itemNo1=106, itemNo2=83, cost=30
Link4189: itemNo1=106, itemNo2=85, cost=8
Link4190: itemNo1=106, itemNo2=86, cost=54
Link4191: itemNo1=106, itemNo2=95, cost=78
Link4192: itemNo1=106, itemNo2=97, cost=15
Link4193: itemNo1=106, itemNo2=107, cost=88
Link4194: itemNo1=106, itemNo2=109, cost=1
Link4195: itemNo1=106, itemNo2=123, cost=4
Link4196: itemNo1=106, itemNo2=129, cost=13
Link4197: itemNo1=106, itemNo2=130, cost=78
Link4198: itemNo1=106, itemNo2=131, cost=29
Link4199: itemNo1=106, itemNo2=135, cost=22
Link4200: itemNo1=106, itemNo2=140, cost=40
Link4201: itemNo1=106, itemNo2=161, cost=6
Link4202: itemNo1=106, itemNo2=170, cost=15
Link4203: itemNo1=106, itemNo2=180, cost=37
Link4204: itemNo1=107, itemNo2=1, cost=11
Link4205: itemNo1=107, itemNo2=3, cost=25
Link4206: itemNo1=107, itemNo2=4, cost=41
Link4207: itemNo1=107, itemNo2=6, cost=41
Link4208: itemNo1=107, itemNo2=10, cost=33
Link4209: itemNo1=107, itemNo2=13, cost=86
Link4210: itemNo1=107, itemNo2=16, cost=14
Link4211: itemNo1=107, itemNo2=28, cost=9
Link4212: itemNo1=107, itemNo2=31, cost=24
Link4213: itemNo1=107, itemNo2=34, cost=89
Link4214: itemNo1=107, itemNo2=37, cost=48
Link4215: itemNo1=107, itemNo2=38, cost=87
Link4216: itemNo1=107, itemNo2=39, cost=16
Link4217: itemNo1=107, itemNo2=40, cost=76
Link4218: itemNo1=107, itemNo2=50, cost=16
Link4219: itemNo1=107, itemNo2=51, cost=26
Link4220: itemNo1=107, itemNo2=52, cost=54
Link4221: itemNo1=107, itemNo2=54, cost=91
Link4222: itemNo1=107, itemNo2=58, cost=43
Link4223: itemNo1=107, itemNo2=68, cost=48
Link4224: itemNo1=107, itemNo2=75, cost=91
Link4225: itemNo1=107, itemNo2=81, cost=81
Link4226: itemNo1=107, itemNo2=87, cost=25
Link4227: itemNo1=107, itemNo2=88, cost=32
Link4228: itemNo1=107, itemNo2=89, cost=73
Link4229: itemNo1=107, itemNo2=104, cost=86
Link4230: itemNo1=107, itemNo2=105, cost=26
Link4231: itemNo1=107, itemNo2=106, cost=4
Link4232: itemNo1=107, itemNo2=109, cost=87
Link4233: itemNo1=107, itemNo2=110, cost=49
Link4234: itemNo1=107, itemNo2=113, cost=45
Link4235: itemNo1=107, itemNo2=115, cost=48
Link4236: itemNo1=107, itemNo2=129, cost=22
Link4237: itemNo1=107, itemNo2=132, cost=66
Link4238: itemNo1=107, itemNo2=141, cost=79
Link4239: itemNo1=107, itemNo2=147, cost=8
Link4240: itemNo1=107, itemNo2=153, cost=86
Link4241: itemNo1=107, itemNo2=161, cost=90
Link4242: itemNo1=107, itemNo2=162, cost=23
Link4243: itemNo1=107, itemNo2=168, cost=15
Link4244: itemNo1=107, itemNo2=181, cost=88
Link4245: itemNo1=107, itemNo2=190, cost=57
Link4246: itemNo1=107, itemNo2=193, cost=3
Link4247: itemNo1=107, itemNo2=194, cost=71
Link4248: itemNo1=107, itemNo2=199, cost=76
Link4249: itemNo1=108, itemNo2=3, cost=51
Link4250: itemNo1=108, itemNo2=16, cost=21
Link4251: itemNo1=108, itemNo2=21, cost=11
Link4252: itemNo1=108, itemNo2=35, cost=23
Link4253: itemNo1=108, itemNo2=38, cost=32
Link4254: itemNo1=108, itemNo2=42, cost=64
Link4255: itemNo1=108, itemNo2=43, cost=21
Link4256: itemNo1=108, itemNo2=54, cost=27
Link4257: itemNo1=108, itemNo2=56, cost=39
Link4258: itemNo1=108, itemNo2=61, cost=92
Link4259: itemNo1=108, itemNo2=63, cost=67
Link4260: itemNo1=108, itemNo2=65, cost=16
Link4261: itemNo1=108, itemNo2=73, cost=87
Link4262: itemNo1=108, itemNo2=78, cost=99
Link4263: itemNo1=108, itemNo2=82, cost=32
Link4264: itemNo1=108, itemNo2=85, cost=37
Link4265: itemNo1=108, itemNo2=95, cost=27
Link4266: itemNo1=108, itemNo2=99, cost=50
Link4267: itemNo1=108, itemNo2=107, cost=6
Link4268: itemNo1=108, itemNo2=115, cost=95
Link4269: itemNo1=108, itemNo2=120, cost=79
Link4270: itemNo1=108, itemNo2=121, cost=72
Link4271: itemNo1=108, itemNo2=126, cost=22
Link4272: itemNo1=108, itemNo2=127, cost=30
Link4273: itemNo1=108, itemNo2=131, cost=41
Link4274: itemNo1=108, itemNo2=135, cost=18
Link4275: itemNo1=108, itemNo2=139, cost=13
Link4276: itemNo1=108, itemNo2=140, cost=74
Link4277: itemNo1=108, itemNo2=144, cost=67
Link4278: itemNo1=108, itemNo2=170, cost=42
Link4279: itemNo1=108, itemNo2=171, cost=15
Link4280: itemNo1=108, itemNo2=173, cost=86
Link4281: itemNo1=108, itemNo2=183, cost=47
Link4282: itemNo1=108, itemNo2=185, cost=14
Link4283: itemNo1=108, itemNo2=186, cost=98
Link4284: itemNo1=109, itemNo2=1, cost=47
Link4285: itemNo1=109, itemNo2=5, cost=17
Link4286: itemNo1=109, itemNo2=8, cost=96
Link4287: itemNo1=109, itemNo2=10, cost=21
Link4288: itemNo1=109, itemNo2=13, cost=19
Link4289: itemNo1=109, itemNo2=17, cost=24
Link4290: itemNo1=109, itemNo2=28, cost=8
Link4291: itemNo1=109, itemNo2=34, cost=44
Link4292: itemNo1=109, itemNo2=36, cost=17
Link4293: itemNo1=109, itemNo2=39, cost=48
Link4294: itemNo1=109, itemNo2=50, cost=30
Link4295: itemNo1=109, itemNo2=59, cost=92
Link4296: itemNo1=109, itemNo2=61, cost=30
Link4297: itemNo1=109, itemNo2=65, cost=87
Link4298: itemNo1=109, itemNo2=66, cost=80
Link4299: itemNo1=109, itemNo2=67, cost=99
Link4300: itemNo1=109, itemNo2=70, cost=25
Link4301: itemNo1=109, itemNo2=87, cost=2
Link4302: itemNo1=109, itemNo2=93, cost=80
Link4303: itemNo1=109, itemNo2=95, cost=47
Link4304: itemNo1=109, itemNo2=98, cost=50
Link4305: itemNo1=109, itemNo2=100, cost=96
Link4306: itemNo1=109, itemNo2=102, cost=95
Link4307: itemNo1=109, itemNo2=106, cost=56
Link4308: itemNo1=109, itemNo2=115, cost=68
Link4309: itemNo1=109, itemNo2=116, cost=4
Link4310: itemNo1=109, itemNo2=117, cost=30
Link4311: itemNo1=109, itemNo2=121, cost=1
Link4312: itemNo1=109, itemNo2=122, cost=32
Link4313: itemNo1=109, itemNo2=130, cost=78
Link4314: itemNo1=109, itemNo2=131, cost=42
Link4315: itemNo1=109, itemNo2=138, cost=60
Link4316: itemNo1=109, itemNo2=143, cost=53
Link4317: itemNo1=109, itemNo2=148, cost=13
Link4318: itemNo1=109, itemNo2=149, cost=21
Link4319: itemNo1=109, itemNo2=150, cost=86
Link4320: itemNo1=109, itemNo2=153, cost=30
Link4321: itemNo1=109, itemNo2=156, cost=25
Link4322: itemNo1=109, itemNo2=165, cost=46
Link4323: itemNo1=109, itemNo2=170, cost=27
Link4324: itemNo1=109, itemNo2=171, cost=79
Link4325: itemNo1=109, itemNo2=176, cost=78
Link4326: itemNo1=109, itemNo2=182, cost=64
Link4327: itemNo1=109, itemNo2=194, cost=23
Link4328: itemNo1=109, itemNo2=198, cost=44
Link4329: itemNo1=110, itemNo2=3, cost=54
Link4330: itemNo1=110, itemNo2=7, cost=23
Link4331: itemNo1=110, itemNo2=9, cost=58
Link4332: itemNo1=110, itemNo2=12, cost=81
Link4333: itemNo1=110, itemNo2=17, cost=99
Link4334: itemNo1=110, itemNo2=34, cost=46
Link4335: itemNo1=110, itemNo2=40, cost=45
Link4336: itemNo1=110, itemNo2=48, cost=42
Link4337: itemNo1=110, itemNo2=49, cost=70
Link4338: itemNo1=110, itemNo2=50, cost=27
Link4339: itemNo1=110, itemNo2=52, cost=69
Link4340: itemNo1=110, itemNo2=60, cost=60
Link4341: itemNo1=110, itemNo2=61, cost=83
Link4342: itemNo1=110, itemNo2=62, cost=41
Link4343: itemNo1=110, itemNo2=66, cost=31
Link4344: itemNo1=110, itemNo2=72, cost=74
Link4345: itemNo1=110, itemNo2=73, cost=45
Link4346: itemNo1=110, itemNo2=90, cost=71
Link4347: itemNo1=110, itemNo2=94, cost=32
Link4348: itemNo1=110, itemNo2=100, cost=56
Link4349: itemNo1=110, itemNo2=104, cost=98
Link4350: itemNo1=110, itemNo2=107, cost=85
Link4351: itemNo1=110, itemNo2=122, cost=57
Link4352: itemNo1=110, itemNo2=126, cost=43
Link4353: itemNo1=110, itemNo2=140, cost=90
Link4354: itemNo1=110, itemNo2=141, cost=44
Link4355: itemNo1=110, itemNo2=146, cost=51
Link4356: itemNo1=110, itemNo2=150, cost=40
Link4357: itemNo1=110, itemNo2=152, cost=31
Link4358: itemNo1=110, itemNo2=153, cost=44
Link4359: itemNo1=110, itemNo2=156, cost=72
Link4360: itemNo1=110, itemNo2=157, cost=56
Link4361: itemNo1=110, itemNo2=159, cost=46
Link4362: itemNo1=110, itemNo2=166, cost=35
Link4363: itemNo1=110, itemNo2=176, cost=91
Link4364: itemNo1=110, itemNo2=178, cost=2
Link4365: itemNo1=111, itemNo2=5, cost=56
Link4366: itemNo1=111, itemNo2=7, cost=55
Link4367: itemNo1=111, itemNo2=11, cost=4
Link4368: itemNo1=111, itemNo2=12, cost=2
Link4369: itemNo1=111, itemNo2=13, cost=19
Link4370: itemNo1=111, itemNo2=14, cost=9
Link4371: itemNo1=111, itemNo2=16, cost=36
Link4372: itemNo1=111, itemNo2=21, cost=9
Link4373: itemNo1=111, itemNo2=23, cost=80
Link4374: itemNo1=111, itemNo2=26, cost=64
Link4375: itemNo1=111, itemNo2=27, cost=57
Link4376: itemNo1=111, itemNo2=34, cost=14
Link4377: itemNo1=111, itemNo2=44, cost=34
Link4378: itemNo1=111, itemNo2=52, cost=28
Link4379: itemNo1=111, itemNo2=53, cost=56
Link4380: itemNo1=111, itemNo2=58, cost=12
Link4381: itemNo1=111, itemNo2=61, cost=19
Link4382: itemNo1=111, itemNo2=68, cost=69
Link4383: itemNo1=111, itemNo2=75, cost=13
Link4384: itemNo1=111, itemNo2=78, cost=49
Link4385: itemNo1=111, itemNo2=83, cost=36
Link4386: itemNo1=111, itemNo2=84, cost=80
Link4387: itemNo1=111, itemNo2=87, cost=29
Link4388: itemNo1=111, itemNo2=91, cost=13
Link4389: itemNo1=111, itemNo2=92, cost=27
Link4390: itemNo1=111, itemNo2=105, cost=7
Link4391: itemNo1=111, itemNo2=114, cost=15
Link4392: itemNo1=111, itemNo2=116, cost=26
Link4393: itemNo1=111, itemNo2=123, cost=85
Link4394: itemNo1=111, itemNo2=136, cost=76
Link4395: itemNo1=111, itemNo2=145, cost=46
Link4396: itemNo1=111, itemNo2=153, cost=21
Link4397: itemNo1=111, itemNo2=157, cost=13
Link4398: itemNo1=111, itemNo2=160, cost=82
Link4399: itemNo1=111, itemNo2=173, cost=17
Link4400: itemNo1=111, itemNo2=180, cost=82
